# V0=6V p=1.2x10^{-4} Rfili=6.5
# Guad=x3.98 Vponte=6.2Vpp FS multimetro 6mV
# Riscaldamento
# Tcf Rv
76.71	22
82.511	23
86.54	24
90.33	25
92.2259	26
96.411	27
99.0177	28
102.203	29
103.361	29.5
104.809	30
105.678	30.5
107.416	31
108.864	31.5
110.022	32
111.47	32.5
112.628	33
113.787	33.5
115.235	34
116.683	34.5
118.42	35
120.737	36
122.74	37
125.66	38
128.556	39
130.872	40
133.758	41
136.085	42
140.718	44
144.194	45
143.904	46
