131,452	0,308
130,872	0,317
130,872	0,352
131,162	0,366
130,872	0,317
130,872	0,303
130,872	0,322
130,583	0,308
130,872	0,317
130,293	0,322
130,293	0,317
130,293	0,308
130,293	0,308
130,004	0,317
130,293	0,312
130,004	0,308
130,004	0,308
130,004	0,317
130,004	0,308
130,004	0,308
130,004	0,308
129,714	0,312
130,004	0,312
129,714	0,317
129,425	0,308
129,714	0,312
129,714	0,312
129,425	0,317
129,425	0,308
129,425	0,312
129,425	0,308
129,135	0,308
129,135	0,308
129,135	0,308
129,135	0,312
129,135	0,312
128,845	0,312
128,845	0,308
128,556	0,312
129,135	0,288
128,556	0,317
128,845	0,303
128,556	0,312
128,266	0,322
128,266	0,303
128,266	0,317
128,266	0,312
128,266	0,312
128,266	0,312
128,266	0,308
128,266	0,312
127,977	0,312
128,266	0,312
127,977	0,312
128,266	0,312
127,977	0,312
127,687	0,312
127,687	0,308
127,977	0,312
127,687	0,312
127,687	0,312
127,687	0,308
127,687	0,312
127,397	0,317
127,397	0,312
127,397	0,312
127,397	0,317
127,397	0,312
127,397	0,312
127,108	0,317
127,108	0,312
127,397	0,317
127,108	0,317
127,108	0,322
126,818	0,308
126,818	0,322
126,818	0,322
126,818	0,312
126,818	0,312
126,818	0,317
126,529	0,312
126,818	0,312
126,818	0,312
126,529	0,312
126,529	0,317
126,818	0,317
126,239	0,308
126,239	0,322
126,529	0,312
126,529	0,312
126,239	0,312
125,949	0,312
126,239	0,322
126,239	0,317
125,949	0,322
125,949	0,312
126,239	0,312
125,660	0,312
125,660	0,317
125,660	0,312
125,949	0,317
125,660	0,317
125,660	0,322
125,370	0,317
125,370	0,317
125,370	0,312
125,370	0,317
125,370	0,322
125,370	0,312
125,081	0,303
125,370	0,312
125,081	0,317
125,081	0,308
125,370	0,288
125,081	0,342
125,081	0,312
125,081	0,308
125,081	0,317
125,081	0,317
124,501	0,317
124,791	0,322
125,081	0,327
124,791	0,308
124,791	0,308
124,501	0,312
124,791	0,312
124,501	0,308
124,212	0,312
124,501	0,293
124,501	0,312
124,501	0,322
124,501	0,322
124,501	0,317
124,212	0,312
124,212	0,322
124,212	0,312
124,212	0,317
123,922	0,312
123,922	0,308
123,922	0,322
123,922	0,317
123,633	0,312
123,922	0,322
123,922	0,327
123,922	0,312
123,633	0,317
123,922	0,317
123,633	0,312
123,633	0,312
123,343	0,317
123,343	0,322
123,633	0,317
123,633	0,312
123,343	0,317
123,343	0,317
123,343	0,312
123,343	0,322
123,054	0,312
123,054	0,312
123,054	0,312
122,764	0,308
123,343	0,308
123,054	0,312
123,054	0,317
122,764	0,312
122,764	0,317
122,764	0,322
122,764	0,317
122,474	0,312
122,764	0,312
122,764	0,317
